Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size,LLM_C1,LLM_C2,LLM_C3,LLM_C4,LLM_C5,LLM_C6,LLM_Note,Blended_C1,Blended_C2,Blended_C3,Blended_C4,Blended_C5,Blended_C6,ICP_Blended_Weighted_Score,LLM_Blend_Alpha,LLM_Model
MediEquip Global Ltd,Delhi NCR,Manufacturing / Industrial,mediequipglobal.com,₹70–120 Cr,no_structured_differentiation_tag,,IPO filed Dec 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Medical Equipment),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_dec_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediEquip India Ltd,Delhi NCR,Manufacturing / Industrial,mediequipindia.com,₹70–120 Cr,dsir_directory_match,,IPO filed Dec 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Medical Equipment),dsir_directory_match|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_dec_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,1,dsir_directory_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,85.0,11,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,5.0,0.0,5.0,5.0,85.0,0.0,rules_only
MediHeal Devices Ltd,Delhi NCR,Manufacturing / Industrial,medihealdevices.com,₹70–120 Cr,no_structured_differentiation_tag,,IPO filed Dec 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Medical Equipment),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_dec_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,23,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediHeal Global Ltd,Delhi NCR,Manufacturing / Industrial,medihealglobal.com,₹70–120 Cr,no_structured_differentiation_tag,,IPO filed Dec 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Medical Equipment),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_dec_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,22,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Medinova Instruments Ltd,Hyderabad,Manufacturing / Industrial,medinovainstruments.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech/Diagnostics),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediNova Labs Ltd,Bengaluru,Manufacturing / Industrial,medinovalabs.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech Solutions),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediNova Solutions Ltd,Bengaluru,Manufacturing / Industrial,medinovasolutions.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech Solutions),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediScan Devices Ltd,Delhi NCR,Manufacturing / Industrial,mediscandevices.com,₹70–120 Cr,no_structured_differentiation_tag,,IPO filed Dec 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Medical Equipment),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_dec_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,20,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediScan Global Ltd,Delhi NCR,Manufacturing / Industrial,mediscanglobal.com,₹70–120 Cr,no_structured_differentiation_tag,,IPO filed Dec 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Medical Equipment),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_dec_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,23,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Medisurge Devices Ltd,Gurugram,Manufacturing / Industrial,medisurge.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Dec 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Medical Devices),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_dec_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Meditech Solutions Ltd,Bengaluru,Manufacturing / Industrial,meditechsolutions.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech Solutions),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Mediview Diagnostics Ltd,Hyderabad,Manufacturing / Industrial,mediviewdiagnostics.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech/Diagnostics),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediVision Advanced Ltd,Chennai,Manufacturing / Industrial,medivisionadv.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech/Diagnostics),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,19,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediVision Global Ltd,Chennai,Manufacturing / Industrial,medivisionglobal.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech/Diagnostics),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,27,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MediVision Labs Ltd,Chennai,Manufacturing / Industrial,medivisionlabs.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech/Diagnostics),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,8,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MedVision Instruments Ltd,Chennai,Manufacturing / Industrial,medvision.in,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech/Diagnostics),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,5,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
MedVision Labs Ltd,Chennai,Manufacturing / Industrial,medvisionlabs.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (MedTech/Diagnostics),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,12,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Merritronix Limited,"While we have conducted searches of our records at our Company’s offices, the portal of Ministry of Corporate Affairs and the records maintained by the jurisdictional RoC, we have not been able to trace the certain corporate records, form filings and challans. In this regard, we ...",unspecified_see_drhp,https://www.merritronix.com/; www.bigshareonline.com; www.gyrcapitaladvisors.com,₹25–100 Cr (approx from lakhs),iso_certification_mention|rnd_mention,DRHP: Ms. Mandava Swathi; Ms. Mandava Swathi Company Secretary; Mr. Mohit Baid SEBI Registration Number; Mr. Rajesh Kumawat. SEBI Registration Number; Mr. Dovari Amarnath; involved in a venture which is in the similar line of business/unit as that of our,capacity expansion; capex / capital expenditure; ISO certification mentioned; backward integration,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U32100TG1988PLC155611,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|rnd_mention|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capacity_expansion|capex|capital_expenditure|iso_certification_mentioned|backward_integration,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,5.0,5.0,5.0,5.0,70.0,0.0,rules_only
Mobilise App Lab Ltd,Pune,Manufacturing / Industrial,mobiliseapplab.com,₹40–70 Cr,no_structured_differentiation_tag,,IPO filed Feb 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Mobile Applications),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_feb_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Mother Agri Food Limited,"details of change in name and registered office of our company, please refer to section titled “",Food / Agriculture,https://motheragrifood.com/,₹25–100 Cr (approx from lakhs),iso_certification_mention|rnd_mention,DRHP: Mr. S. Ramakrishna Iyengar PURVA SHAREGISTRY; Ms. Deepali Dhuri ISSUE PROGRAMME ANCHOR BID,ISO certification mentioned; forward integration,bse_sme_ipo_drhp_pipeline|agri_food_processing_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U46209GJ2023PLC144912,"the cleaning, grading, processing, sorting and trading of various agricultural commodities, including",iso_certification_mention|rnd_mention|bse_sme_ipo_drhp_pipeline|agri_food_processing_tailwind|iso_certification_mentioned|forward_integration,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,5.0,5.0,5.0,5.0,70.0,0.0,rules_only
Nanocore Materials Ltd,Delhi NCR,Manufacturing / Industrial,nanocorematerials.com,₹60–100 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanomaterials),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoEdge Global Ltd,Mumbai,Manufacturing / Industrial,nanoedgeglobal.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoEdge Labs Ltd,Mumbai,Manufacturing / Industrial,nanoedgelabs.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoEdge Materials Ltd,Mumbai,Manufacturing / Industrial,nanoedge.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,9,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoMatrix Global Ltd,Mumbai,Manufacturing / Industrial,nanomatrixglobal.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,23,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoMatrix Tech Ltd,Mumbai,Manufacturing / Industrial,nanomatrixtech.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,20,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoSphere Advanced Ltd,Mumbai,Manufacturing / Industrial,nanosphereadv.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,26,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoSphere Global Ltd,Mumbai,Manufacturing / Industrial,nanosphereglobal.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,20,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoSphere Materials Ltd,Delhi NCR,Manufacturing / Industrial,nanospherematerials.com,₹60–100 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanomaterials),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoSphere Tech Ltd,Mumbai,Manufacturing / Industrial,nanospheretech.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,10,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NanoTech Materials Ltd,Mumbai,Manufacturing / Industrial,nanotechmaterials.com,₹90–160 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Nanotechnology),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,5,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Neochem Bio Solutions Ltd,Hyderabad,Manufacturing / Industrial,neochembio.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Nov 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Chemicals/Biotech),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_nov_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
NeuroCare Devices Ltd,Hyderabad,Manufacturing / Industrial,neurocaredevices.com,₹60–100 Cr,no_structured_differentiation_tag,,IPO filed Jan 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Neuro MedTech),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_jan_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,11,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
